"path_absoluto","nome_arquivo","extensao","tamanho_bytes","data_criacao","data_modificacao","sha256","tipo_classificado"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\MC-COMPLIANCE-DPA-Anthropic-SCCs-Brasil-v1_0-2026-0417.md.gdoc","MC-COMPLIANCE-DPA-Anthropic-SCCs-Brasil-v1_0-2026-0417.md.gdoc",".gdoc","186","2026-04-17 12:10:32","2026-04-17 12:12:19",,"B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\Gmail - Solicitação de Conformidade DPA — Res. ANPD 19_2024 (SCCs Brasileiras) — Operador BR.pdf","Gmail - Solicitação de Conformidade DPA — Res. ANPD 19_2024 (SCCs Brasileiras) — Operador BR.pdf",".pdf","88527","2026-05-06 20:40:28","2026-05-06 20:40:28","D01959949D77AE9EA954BCF055553F173DA65DF04795F7BB87C4642A1ABA041B","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\FOLLOW-UP — Solicitação de Conformidade DPA _ SCCs Brasileiras (Res. ANPD 19_2024) — Sem Resposta após 19 dias — Meu Cumpadre.pdf","FOLLOW-UP — Solicitação de Conformidade DPA _ SCCs Brasileiras (Res. ANPD 19_2024) — Sem Resposta após 19 dias — Meu Cumpadre.pdf",".pdf","147253","2026-05-12 20:28:04","2026-05-12 20:28:04","6FAC12E32E06EFF9C53124CC58C030A7F9631B7E473C0E0AFC7250479DBD66F7","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\MC-ADR-012-StackLLM-MultiModelo-v1_0-2026-0512.md","MC-ADR-012-StackLLM-MultiModelo-v1_0-2026-0512.md",".md","17836","2026-05-12 20:41:36","2026-05-12 20:42:58","3CA3534D7D47540A9588202184D4B79AA3AEC4459B92E9D253CB16FD24F08A5F","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\MC-ADR-012-PATCH-v1_0-para-v1_1-2026-0512.md","MC-ADR-012-PATCH-v1_0-para-v1_1-2026-0512.md",".md","10874","2026-05-12 21:31:42","2026-05-12 21:32:11","E7CB30A7FC3CEBB1EB321AEEB9BF7EE42BF2C7A802056A5D0B627458695B8B82","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\RESPOSTA _ Gmail - DPA Compliance Request — Res. ANPD 19_2024 (Brazilian SCCs) — BR Operator.pdf","RESPOSTA _ Gmail - DPA Compliance Request — Res. ANPD 19_2024 (Brazilian SCCs) — BR Operator.pdf",".pdf","136962","2026-05-25 00:58:16","2026-05-25 00:58:16","385EE472E8048A38E77FED8380B5A84C36B5B80ED9AA213054C7179601E39E22","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\RESOLUÇÃO CD_ANPD Nº 19, DE 23 DE AGOSTO DE 2024 - RESOLUÇÃO CD_ANPD Nº 19, DE 23 DE AGOSTO DE 2024 - DOU - Imprensa Nacional.pdf","RESOLUÇÃO CD_ANPD Nº 19, DE 23 DE AGOSTO DE 2024 - RESOLUÇÃO CD_ANPD Nº 19, DE 23 DE AGOSTO DE 2024 - DOU - Imprensa Nacional.pdf",".pdf","408162","2026-05-25 05:41:17","2026-05-25 05:41:17","3EDF38C2EAA71B9CC6B16CAE0C54C1DE315A0289DD5BAA94976B68CDE44DED6C","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Termos de Serviço Comerciais _ Anthropic.pdf","Termos de Serviço Comerciais _ Anthropic.pdf",".pdf","449170","2026-05-25 01:32:30","2026-05-25 01:32:30","B4D1488100EB059FC0E5A970861DEA10F88E063FF80B8E57BE41792372A1C3E2","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\ANOTAÇÕES _ LINKS ANTHROPIC DPA.md","ANOTAÇÕES _ LINKS ANTHROPIC DPA.md",".md","8883","2026-05-25 01:39:40","2026-05-25 11:00:13","92A32FAB2007767118C3014788B5CAA89EB8BFD5D31C8470936FBE0036255BA9","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Termos de Serviço do Consumidor _ Antrópico DETALHADO.pdf","Termos de Serviço do Consumidor _ Antrópico DETALHADO.pdf",".pdf","488719","2026-05-25 01:40:38","2026-05-25 01:40:38","7E54422CCC57EEF00DE9974B9505B53627459D86CB597EF7EB2DF5C90F705C2D","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Política de Uso _ Antrópico.pdf","Política de Uso _ Antrópico.pdf",".pdf","427825","2026-05-25 01:43:15","2026-05-25 01:43:15","6ED79DD735BB7396EC2C99BBAD33F64821505A0AF224396BFE0434C7285C0C20","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Política de Privacidade _ Antrópico.pdf","Política de Privacidade _ Antrópico.pdf",".pdf","677875","2026-05-25 01:43:52","2026-05-25 01:43:52","C76CC37CF0C4F4B77798D51EFC8DFE390AE76C3E8F4A17D37CBE12BE09222939","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\privacy#11-regional-supplemental-disclosures.pdf","privacy#11-regional-supplemental-disclosures.pdf",".pdf","704893","2026-05-25 01:50:11","2026-05-25 01:50:11","37EC05514BD61880DD12C11A0570A5ED3771C14CCEF57A0471DABCE8E3A7C5F1","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Por quanto tempo vocês armazenam meus dados_ _ Centro de Privacidade Antrópico.pdf","Por quanto tempo vocês armazenam meus dados_ _ Centro de Privacidade Antrópico.pdf",".pdf","237360","2026-05-25 01:52:21","2026-05-25 01:52:21","6BA7655855F389B06245528F559FFAAD2C036288678FBD89BEC0BEC99E2CEC4A","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Por quanto tempo vocês armazenam os dados da minha organização_ _ Centro de Privacidade Antrópico.pdf","Por quanto tempo vocês armazenam os dados da minha organização_ _ Centro de Privacidade Antrópico.pdf",".pdf","234866","2026-05-25 01:52:49","2026-05-25 01:52:49","ABF320CA1A6F69376553B83D470F89A96AB835C52AB8FBE28174A7BAF4CB78DE","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Tenho um acordo de retenção zero de dados com a Anthropic. A que produtos ele se aplica_ _ Central de Privacidade da Anthropic.pdf","Tenho um acordo de retenção zero de dados com a Anthropic. A que produtos ele se aplica_ _ Central de Privacidade da Anthropic.pdf",".pdf","192627","2026-05-25 01:55:26","2026-05-25 01:55:26","308B1F3688D14DABEA5EF7E83769DAE6883C1778E890A5DD62FCFA4D4A2E93DD","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\API and data retention - Claude API Docs.pdf","API and data retention - Claude API Docs.pdf",".pdf","785795","2026-05-25 01:56:24","2026-05-25 01:56:24","B01021A627C47EB4062F38AC3A6A10DDEDFAD056F4D1F91B537B47C5C7069F54","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\API e retenção de dados - Documentação da API Claude.pdf","API e retenção de dados - Documentação da API Claude.pdf",".pdf","910466","2026-05-25 02:00:41","2026-05-25 02:00:41","C62010B2AD028DA252A286C1CD1CFF546F476F5D09656E3DC1CFAAF2E00A881D","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\API and data retention - Claude API Docs HIPAA readiness.pdf","API and data retention - Claude API Docs HIPAA readiness.pdf",".pdf","786600","2026-05-25 02:02:03","2026-05-25 02:02:03","EB1AA970C497AED2E17102A6A9E23752C958AFCFD462845C4D840D69F54BFD00","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Retenção Zero de Dados (ZDR) - Documentação do código Claude.pdf","Retenção Zero de Dados (ZDR) - Documentação do código Claude.pdf",".pdf","212941","2026-05-25 02:02:42","2026-05-25 02:02:42","3F80E67364133CE425C33D99C94564C4C82B5D802C070183EE6EF5EBD3773526","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Planos e Preços _ Team e Enterprise _ Claude by Anthropic.pdf","Planos e Preços _ Team e Enterprise _ Claude by Anthropic.pdf",".pdf","635039","2026-05-25 02:06:03","2026-05-25 02:06:03","C3F7882DF6F3C5E7736E8316AEECAF4C3358C537B40EDDD44C215CC01D9C9F7A","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Configurar definições geridas pelo servidor - Documentação do Claude Code.pdf","Configurar definições geridas pelo servidor - Documentação do Claude Code.pdf",".pdf","489611","2026-05-25 02:09:11","2026-05-25 02:09:11","D65928D4FF26491AD60AEBEB86DFE6283CA0E374CFD76F05902C81DD33378F71","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Monitore o uso da equipe com análises - Documentação do Claude Code.pdf","Monitore o uso da equipe com análises - Documentação do Claude Code.pdf",".pdf","373554","2026-05-25 02:10:03","2026-05-25 02:10:03","89C4B7B151DAC3AD7886C8DA9659BC72D7E2294EF9B47BAF895248B6EABFBC72","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\ALESSANDRO _ Claude.pdf","ALESSANDRO _ Claude.pdf",".pdf","220354","2026-05-25 02:15:19","2026-05-25 02:15:19","84E1483F686EF39CF0161E0A0A6027A8C4A60AA7BD3BACCB1D9100D00F0C8CD2","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Claude Code _ Claude Platform.pdf","Claude Code _ Claude Platform.pdf",".pdf","244435","2026-05-25 02:17:31","2026-05-25 02:17:31","169270567E114198CABD08616934CC508844351A9320CDA1C497373F5CE4C8F2","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Instalando Claude .github.pdf","Instalando Claude .github.pdf",".pdf","156868","2026-05-25 02:23:07","2026-05-25 02:23:07","333F1D5920E660CF7AEF4F3493ECB4B6A7BD8F9E4B97CF04BDF7E1349541D1EB","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Utilização de dados - Documentação do código Claude.pdf","Utilização de dados - Documentação do código Claude.pdf",".pdf","513394","2026-05-25 04:18:29","2026-05-25 04:18:29","7BFE074237CF4559C7EDD16A793EFCFEE4E5E5CDBE59746CFC4CC72D341820CA","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\API e retenção de dados - Documentação da API Claude - médicos.pdf","API e retenção de dados - Documentação da API Claude - médicos.pdf",".pdf","920575","2026-05-25 04:19:59","2026-05-25 04:19:59","1AF954F0C073123AFED1EBCF982680D4117236F8BDBC5DDC864BAFB47955EBE1","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Anthropic Resources.zip","Anthropic Resources.zip",".zip","97555227","2026-05-25 04:21:09","2026-05-25 04:21:12","9F79EBC44201D67BFACB2AB10A434E12B83FE887C478DCF8DFA103A8A59E5B5D","E"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Acordos de Parceiros Comerciais (BAA) para Clientes Comerciais _ Centro de Privacidade Antropológica.pdf","Acordos de Parceiros Comerciais (BAA) para Clientes Comerciais _ Centro de Privacidade Antropológica.pdf",".pdf","340941","2026-05-25 04:22:47","2026-05-25 04:22:47","AC287E6150DF732BF790AD22260D26923B7359EF9144E66309DE5DAFBF819B87","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Configure controles personalizados de retenção de dados para planos corporativos _ Central de Privacidade da Anthropic.pdf","Configure controles personalizados de retenção de dados para planos corporativos _ Central de Privacidade da Anthropic.pdf",".pdf","258735","2026-05-25 04:23:55","2026-05-25 04:23:55","B665CEA575A3843A040FE6A4151394F931339E7D23F2CD484177D33D90B94204","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Acessar registros de auditoria _ Central de Ajuda do Claude.pdf","Acessar registros de auditoria _ Central de Ajuda do Claude.pdf",".pdf","336180","2026-05-25 04:26:37","2026-05-25 04:26:37","198D438DA913F8AF41C81FA143C58DD634AF9F7AD2B5914F70D6A044C19FD38B","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Usando chats anônimos _ Central de Ajuda do Claude.pdf","Usando chats anônimos _ Central de Ajuda do Claude.pdf",".pdf","247429","2026-05-25 04:27:33","2026-05-25 04:27:33","7E39205FDD9121E3E44090B7E720B5BF7ACBD4D2549D063DDDB89BBFAEF320F4","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Is my data used for model training_ _ Anthropic Privacy Center.pdf","Is my data used for model training_ _ Anthropic Privacy Center.pdf",".pdf","365989","2026-05-25 04:28:38","2026-05-25 04:28:38","07F337D7C04D1D661F4C242B2584A4D20C5B2DD2D12CB2CCEE40A71FA2779022","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Acesse a API de Conformidade _ Central de Ajuda do Claude.pdf","Acesse a API de Conformidade _ Central de Ajuda do Claude.pdf",".pdf","325330","2026-05-25 04:29:47","2026-05-25 04:29:47","FC7D03F200BFE9EC11F86A68B2C2FDE3449A273B63272659F6ADF559A216E3CB","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Compliance API.md","Compliance API.md",".md","6868","2026-05-25 04:30:49","2026-05-25 04:30:49","4EF5068DE0FB21D2E0B0684A24421D2AE83213460697E4DC3B3C3E7D2ED9760A","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Listar organizações, usuários, funções e grupos - Documentação da API do Claude.pdf","Listar organizações, usuários, funções e grupos - Documentação da API do Claude.pdf",".pdf","688825","2026-05-25 04:34:10","2026-05-25 04:34:10","318F127101BBEE2378E50A4104F29F83C4FEA892F9F4A41ADFDB35F56C3A8C9A","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Espaços de trabalho - Documentação da API do Claude.pdf","Espaços de trabalho - Documentação da API do Claude.pdf",".pdf","802724","2026-05-25 04:35:32","2026-05-25 04:35:32","87DC587F2F54920CD6E3A79C2BE47149B956DED07EF3BE61175CB8B676C729F8","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Compliance API - Claude API Reference.pdf","Compliance API - Claude API Reference.pdf",".pdf","642367","2026-05-25 04:37:00","2026-05-25 04:37:00","AE1E0A808E6AAC7D1BF47B408952510D28D90332F74F12E761A9C4502DF720D8","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Use o Claude Cowork nos planos Team e Enterprise _ Central de Ajuda do Claude.pdf","Use o Claude Cowork nos planos Team e Enterprise _ Central de Ajuda do Claude.pdf",".pdf","279388","2026-05-25 04:37:48","2026-05-25 04:37:48","AEDB92DD577499925A634938A9775AF23A7A721108ED2596DF85B5A7D9A1550C","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Usar plugins no Claude Cowork _ Central de Ajuda do Claude.pdf","Usar plugins no Claude Cowork _ Central de Ajuda do Claude.pdf",".pdf","691198","2026-05-25 04:42:11","2026-05-25 04:42:11","F312488AB237250F36FF616BA9A3D7D7CDB31E952A9A4DC7B65E6EA4DDE21F0B","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Comece a usar conectores personalizados com o MCP remoto _ Central de Ajuda do Claude.pdf","Comece a usar conectores personalizados com o MCP remoto _ Central de Ajuda do Claude.pdf",".pdf","322297","2026-05-25 04:42:45","2026-05-25 04:42:45","AE8D2567C2D43C3E0B519E6507BF2375BA6FD014A2D471A55A0C2D2E55CFDA86","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Utilizando pesquisas sobre Claude _ Central de Ajuda do Claude.pdf","Utilizando pesquisas sobre Claude _ Central de Ajuda do Claude.pdf",".pdf","216209","2026-05-25 04:44:34","2026-05-25 04:44:34","DD6B2E2F409F267DBE214E721F7F5DCEF08974850FCD3EF5A365C26E055275DD","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\IP addresses - Claude API Docs.pdf","IP addresses - Claude API Docs.pdf",".pdf","370707","2026-05-25 04:44:48","2026-05-25 04:44:48","1D2EE834FCA21BD79937CAC922313CF2DE47B0BF45DB82924878D31B517B0BAF","B"
"G:\Meu Drive\0.1_MEU_CUMPADRE\0 0 Gestão Software\Documentação\LGPD _ ANDP-SCC\DPA Anthropic\Referência de plugins - Documentação do Claude Code.pdf","Referência de plugins - Documentação do Claude Code.pdf",".pdf","1472796","2026-05-25 04:49:31","2026-05-25 04:49:31","D294CB8AAFF0A2C55ED83BCFFDA25948EC326E5BF757EE438A747A3A3E5ECEFB","B"
